cargo,circunscripcion,departamento,partido,nombre,votos_esc,votos_pre,votos_partido_original,foto,perfil,participacion_politica,casa_politica,familia_apoyos,formula,sector,apoyo_presidencia_primera,apoyo_presidencia_segunda,observacion_adicional,asesor,corporacion,partido_corto,nombre_titulo,territorio_lectura,grupo_lista_id,votos_lista_grupo,votos_partido_visible,es_lider_lista,tipo_votacion,tiene_foto,foto_path,alerta_voto_individual,alerta_voto_partido,alerta_foto,orden_original
CÁMARA DE REPRESENTANTES,TERRITORIAL,HUILA,PARTIDO LIBERAL COLOMBIANO,FLORA PERDOMO ANDRADE,38340.0,38092.0,114065.0,,"Es lic. en Administración Educativa y magíster en Educación Comunitaria y Participativa. En 2004 fue secretaria de Educación departamental, en 2009 fue asesora del despacho del entonces gobernador Carlos Mauricio Iriarte.",Diputada PLC 2007 - Sin registro de votos; en 2014 Representante por un HuilaMejor con 24161 votos; en 2018 por el PLC con 22439 votos y en 2022 se reeligió por PLC con 37091 votos.,"Villalba, Perdomo",Rodrigo Villalba,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Cámara,Liberal,Flora Perdomo Andrade,HUILA,Cámara | TERRITORIAL | HUILA | PARTIDO LIBERAL COLOMBIANO,114065.0,114065.0,True,Voto individual reportado,True,assets/fotos/097_flora_perdomo_andrade.png,OK,OK,OK,97
CÁMARA DE REPRESENTANTES,TERRITORIAL,HUILA,PARTIDO LIBERAL COLOMBIANO,LUCY MIREYA BRAVO OBANDO,24426.0,24328.0,114065.0,,"De origen conservador es abogada con especialización en Derecho Administrativo y Constitucional, Gerencia en Servicios de Salud y maestría en Contratación Estatal.",No registra,No registra,"líderes comunales, exalcalde de Neiva Héctor Aníbal Ramírez Escobar exalcalde Miguel Antonio Rico Rincón de Pitalito, concejal Norbey Gonzales Ochoa de La Argentina, y figuras de Neiva como el exconcejal Hernán Motta Escobar y Erney Murcia Melo, exconcejal Johan Steed Ortiz",N/R,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,LUZ MA,Cámara,Liberal,Lucy Mireya Bravo Obando,HUILA,Cámara | TERRITORIAL | HUILA | PARTIDO LIBERAL COLOMBIANO,114065.0,,False,Voto individual reportado,True,assets/fotos/098_lucy_mireya_bravo_obando.png,OK,OK,OK,98
CÁMARA DE REPRESENTANTES,TERRITORIAL,INDÍGENAS,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,CARLOS MARIO CALVO LARGO,34426.0,33687.0,45253.0,,Abogado con especiallización y maestría en Derecho Administrativo; lider del Consejo Regional Indígena de Caldas. Ha sido líder de varios resguardos y fue secretario de gobierno en la Alcaldía de Supía y asesor jurídico y legislativo de la Cámara de Representantes.,No registra,No registra,No registra,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Cámara,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,Carlos Mario Calvo Largo,INDÍGENAS,Cámara | TERRITORIAL | INDÍGENAS | MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,45253.0,45253.0,True,Voto individual reportado,True,assets/fotos/099_carlos_mario_calvo_largo.png,OK,OK,OK,99
CÁMARA DE REPRESENTANTES,TERRITORIAL,LA GUAJIRA,PARTIDO CONSERVADOR COLOMBIANO,JUAN LORETO GOMEZ SOTO,66660.0,64658.0,82926.0,,"Ingeniero Industrial 
Especialista en Gerencia de Proyectos
Estudios de Maestría en Gerencia para el Desarrollo","Representante a la Cámara por La Guajira (2026 - 2030) - 52.643 VOTOS
Representante a la Cámara por La Guajira (2022–2026)
Gobernador encargado de La Guajira
Director del Departamento Administrativo de Planeación Departamental de La Guajira y previamente Secretario de Obras Departamental (e)",N/R,N/R,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Cámara,Conservador,Juan Loreto Gomez Soto,LA GUAJIRA,Cámara | TERRITORIAL | LA GUAJIRA | PARTIDO CONSERVADOR COLOMBIANO,82926.0,82926.0,True,Voto individual reportado,True,assets/fotos/100_juan_loreto_gomez_soto.png,OK,OK,OK,100
CÁMARA DE REPRESENTANTES,TERRITORIAL,LA GUAJIRA,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JORGE ARMANDO FIGUEROA ANGARITA,66211.0,65157.0,141788.0,,"NO REGISTRA PROFESIÓN
Secretario de Desarrollo Económico de la Gobernación de La Guajira
Empresario y Gestor en el Sector Privado",Representante a la Cámara por La Guajira (Periodo 2026–2030) - 65.157 votos,N/R,N/R,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Cámara,Partido de la U,Jorge Armando Figueroa Angarita,LA GUAJIRA,Cámara | TERRITORIAL | LA GUAJIRA | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,141788.0,141788.0,True,Voto individual reportado,True,assets/fotos/101_jorge_armando_figueroa_angarita.png,OK,OK,OK,101
CÁMARA DE REPRESENTANTES,TERRITORIAL,MAGDALENA,PACTO HISTÓRICO,JOSE FELIPE HERNANDEZ POLO,,,90573.0,,"NO REGISTRA PERFIL PROFESIONAL
Dirigente político del movimiento PR1MERO Córdoba
Empresario y líder regional vinculado a estructuras políticas y sociales de Córdoba.","Córdoba 
Representante a la Cámara
Electo por PR1MERO Córdoba -2026",N/R,N/R,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Cámara,PACTO HISTÓRICO,Jose Felipe Hernandez Polo,MAGDALENA,Cámara | TERRITORIAL | MAGDALENA | PACTO HISTÓRICO,90573.0,90573.0,True,Lista cerrada / sin voto individual,True,assets/fotos/102_jose_felipe_hernandez_polo.png,Sin voto individual,OK,OK,102
CÁMARA DE REPRESENTANTES,TERRITORIAL,MAGDALENA,PARTIDO CENTRO DEMOCRÁTICO,CHADAN FRANCISCO ROSADO TAYLOR,62987.0,61953.0,100647.0,,"Abogado
Maestrías (una en Promoción y Protección de los Derechos Humanos y otra en Derecho Administrativo)
Especializaciones (en Derecho Laboral, Seguridad Social, y Derechos Humanos y DIH)
Contralor Distrital de Santa Marta (2022–2025/2026)
Abogado de la Procuraduría General de la Nación (2021)","San Andrés, Providencia y Santa Catalina
Representante a la Cámara
Electo
2026",N/R,N/R,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Cámara,Centro Democrático,Chadan Francisco Rosado Taylor,MAGDALENA,Cámara | TERRITORIAL | MAGDALENA | PARTIDO CENTRO DEMOCRÁTICO,100647.0,100647.0,True,Voto individual reportado,True,assets/fotos/103_chadan_francisco_rosado_taylor.png,OK,OK,OK,103
CÁMARA DE REPRESENTANTES,TERRITORIAL,MAGDALENA,PARTIDO CONSERVADOR COLOMBIANO,FRANKLIN DEL CRISTO LOZANO DE LA OSSA,44856.0,43469.0,67037.0,,"Administrador de Empresas
Especialización en Finanzas
Subdirector Administrativo y Financiero (y Director Encargado) de la ESE José Prudencio Padilla","Representante a la Cámara por Magdalena (Periodos 2014–2018 y 2018–2022)
Diputado y Presidente de la Asamblea Departamental del Magdalena 2011",N/R,N/R,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Cámara,Conservador,Franklin Del Cristo Lozano De La Ossa,MAGDALENA,Cámara | TERRITORIAL | MAGDALENA | PARTIDO CONSERVADOR COLOMBIANO,67037.0,67037.0,True,Voto individual reportado,True,assets/fotos/104_franklin_del_cristo_lozano_de_la_ossa.png,OK,OK,OK,104
CÁMARA DE REPRESENTANTES,TERRITORIAL,MAGDALENA,PARTIDO DEMÓCRATA COLOMBIANO,ELIZABETH SABINA MOLINA CAMPO,46525.0,44949.0,84298.0,,"Abogada
Especialización en Derecho Administrativo","Representante a la Cámara por Magdalena (Periodo 2026–2030) - 44.949 votos
Diputada a la Asamblea Departamental del Magdalena (2020–2023)
Concejala Distrital de Santa Marta (2016–2019)",N/R,N/R,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Cámara,Demócrata Colombiano,Elizabeth Sabina Molina Campo,MAGDALENA,Cámara | TERRITORIAL | MAGDALENA | PARTIDO DEMÓCRATA COLOMBIANO,84298.0,84298.0,True,Voto individual reportado,True,assets/fotos/105_elizabeth_sabina_molina_campo.png,OK,OK,OK,105
CÁMARA DE REPRESENTANTES,TERRITORIAL,MAGDALENA,PARTIDO LIBERAL COLOMBIANO,KELYN JOHANA GONZALEZ DUARTE,53393.0,51981.0,117657.0,,"Abogada
Especialista en Contratación Estatal
Especialista en Derecho de Familia
Representante a la Cámara por Magdalena (2022–2026)
Asesora V del Congreso de la República
Asesora de la Secretaría de Salud de la Gobernación del Magdalena
Directora Territorial del Ministerio de Transporte en Magdalena","Magdalena - Representante a la Cámara - 52.385 - 2022
Magdalena - Representante a la Cámara - Elegida (votación no identificada en la fuente consultada) - 2018
Magdalena - Representante a la Cámar - Elegida (votación no identificada en la fuente consultada) - 2014",RODRIGO RONCAYO,RODRIGO RONCAYO,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Cámara,Liberal,Kelyn Johana Gonzalez Duarte,MAGDALENA,Cámara | TERRITORIAL | MAGDALENA | PARTIDO LIBERAL COLOMBIANO,117657.0,117657.0,True,Voto individual reportado,True,assets/fotos/106_kelyn_johana_gonzalez_duarte.png,OK,OK,OK,106
CÁMARA DE REPRESENTANTES,TERRITORIAL,META,PACTO HISTÓRICO,MARIA DEL CARMEN MAYUSA CRUZ,54049.0,53866.0,100288.0,,"No se identifica estudios lideresa social y voz de las comunidades, las mujeres y las víctimas",No Registra,Independiente,Juan Felipe Harman,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,PACTO HISTÓRICO,Maria Del Carmen Mayusa Cruz,META,Cámara | TERRITORIAL | META | PACTO HISTÓRICO,100288.0,100288.0,True,Voto individual reportado,True,assets/fotos/107_maria_del_carmen_mayusa_cruz.png,OK,OK,OK,107
CÁMARA DE REPRESENTANTES,TERRITORIAL,META,PARTIDO CENTRO DEMOCRÁTICO,DARUIN CASTELLANOS ROMERO,,,114975.0,,"Admin Publica, especialización en Derecho Urbano , estaba dedicado a la labor social y el liderazgo comunitario",- Concejal Villavicencio 2015 - electo 2.543 votos,Independiente,Alexander Baquero - Alcalde de Villavicencio,Rafael Nieto Loaiza,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,JULIAN,Cámara,Centro Democrático,Daruin Castellanos Romero,META,Cámara | TERRITORIAL | META | PARTIDO CENTRO DEMOCRÁTICO,114975.0,114975.0,True,Lista cerrada / sin voto individual,True,assets/fotos/108_daruin_castellanos_romero.png,Sin voto individual,OK,OK,108
CÁMARA DE REPRESENTANTES,TERRITORIAL,META,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MILTON VIRGILIO CARREO SANCHEZ,49995.0,49519.0,86640.0,,"Abogado, especializado en derecho administrativo y con maestría en Derecho, Empresa y Justicia, fue consultor y asesor jurídico de municipios y del Departamento del Meta, así como Gerente Minero-energético y Secretario de Ambiente (e).",- Concejal de Villavicencio 2015 - electo 1600 votos,Independiente,Maritza Martinez,Oscar Apolinar,INDEPENDIENTE,PALOMA VALENCIA,No registra,por definir,JULIAN,Cámara,Partido de la U,Milton Virgilio Carreo Sanchez,META,Cámara | TERRITORIAL | META | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,86640.0,86640.0,True,Voto individual reportado,True,assets/fotos/109_milton_virgilio_carreo_sanchez.png,OK,OK,OK,109
CÁMARA DE REPRESENTANTES,TERRITORIAL,NARIÑO,PACTO HISTÓRICO,ERICK ADRIAN VELASCO BURBANO,,,159464.0,,"Especialización en Políticas Públicas para la igualdad en América Latina, adelantada en Facultad Latinoamericana de Ciencias Sociales – FLACSO, Brasil.","- Concejal Pasto 2015 - electo 2.000 votos
- Concejal Pasto 2019 - electo 2.922 votos",Independiente,Independiente,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,PACTO HISTÓRICO,Erick Adrian Velasco Burbano,NARIÑO,Cámara | TERRITORIAL | NARIÑO | PACTO HISTÓRICO,159464.0,159464.0,True,Lista cerrada / sin voto individual,True,assets/fotos/110_erick_adrian_velasco_burbano.png,Sin voto individual,OK,OK,110
CÁMARA DE REPRESENTANTES,TERRITORIAL,NARIÑO,PACTO HISTÓRICO,ROSITA ROSAURINA GUEVARA ROSERO,,,,,"Abogada, Especialista en Derecho Administrativo y Derechos Humanos, renuncio a la presidencias de la asamblea para aspirar a la Camara de Representantes.","- Dipiutada 1012 - electa N/A votos
- Diputada 2023 - electa 16.043 votos",Independiente,Ex Gobernador Raul Delgado,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,PACTO HISTÓRICO,Rosita Rosaurina Guevara Rosero,NARIÑO,Cámara | TERRITORIAL | NARIÑO | PACTO HISTÓRICO,159464.0,,False,Lista cerrada / sin voto individual,True,assets/fotos/111_rosita_rosaurina_guevara_rosero.png,Sin voto individual,OK,OK,111
CÁMARA DE REPRESENTANTES,TERRITORIAL,NARIÑO,PACTO HISTÓRICO,CHRISTIAN HOSEP PALACIOS LEDEZMA,,,,,"No se identifica estudios, es un tumaqueño que hacia campaña en redes sociales y se identificaba como lider social, Una persona poco conocida, el P.H logró recuperar su curul en Nariño tras el proceso de escrutinio, fue posteriormente acogidO por el presidente Petro en su movimiento político, quien le dio la bienvenida a sus filas",No Registra,Independiente,Independiente,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,PACTO HISTÓRICO,Christian Hosep Palacios Ledezma,NARIÑO,Cámara | TERRITORIAL | NARIÑO | PACTO HISTÓRICO,159464.0,,False,Lista cerrada / sin voto individual,True,assets/fotos/112_christian_hosep_palacios_ledezma.png,Sin voto individual,OK,OK,112
CÁMARA DE REPRESENTANTES,TERRITORIAL,NARIÑO,PARTIDO ALIANZA VERDE,ALEJANDRA GABRIELA ABASOLO GOMEZ,50548.0,50533.0,98450.0,,"Politóloga y asesora de varias campañas políticas en el departamento, ex-funcionaria cercana a la actual Gobernador del Departamento, fue asesora del despacho.",No Registra,Luis Alfonso - actual Gober,Luis Alfonso - actual Gober,Eduardo Enriquez Caicedo,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,Alianza Verde,Alejandra Gabriela Abasolo Gomez,NARIÑO,Cámara | TERRITORIAL | NARIÑO | PARTIDO ALIANZA VERDE,98450.0,98450.0,True,Voto individual reportado,True,assets/fotos/113_alejandra_gabriela_abasolo_gomez.png,OK,OK,OK,113
CÁMARA DE REPRESENTANTES,TERRITORIAL,NARIÑO,PARTIDO CONSERVADOR COLOMBIANO,CARLOS ALBERTO PANTOJA CORTES,36129.0,36939.0,72882.0,,"Empresario y Administrador de Empresas, más de 10 años de vinculación a la política regional, ha acompañado diferentes campañas del Partido Conservador en Nariño.",No Registra,Liliana Benavides,Liliana Benavides,Liliana Benavides,DERECHA,PALOMA VALENCIA,No registra,por definir,JULIAN,Cámara,Conservador,Carlos Alberto Pantoja Cortes,NARIÑO,Cámara | TERRITORIAL | NARIÑO | PARTIDO CONSERVADOR COLOMBIANO,72882.0,72882.0,True,Voto individual reportado,True,assets/fotos/114_carlos_alberto_pantoja_cortes.png,OK,OK,OK,114
CÁMARA DE REPRESENTANTES,TERRITORIAL,NORTE DE SANTANDER,PARTIDO CAMBIO RADICAL,EIMY JULIETH SUAREZ GONZALEZ,69116.0,68016.0,79552.0,,ABOGADA - CANDIDATA A LA CAMARA DE REPRESENTANTES,NO REGISTRA,RAMIRO SUAREZ,RAMIRO SUAREZ CORZO (PAPA),NO TENIA FORMULA DEFINIDA,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,DIEGO,Cámara,Cambio Radical,Eimy Julieth Suarez Gonzalez,NORTE DE SANTANDER,Cámara | TERRITORIAL | NORTE DE SANTANDER | PARTIDO CAMBIO RADICAL,79552.0,79552.0,True,Voto individual reportado,True,assets/fotos/115_eimy_julieth_suarez_gonzalez.png,OK,OK,OK,115
CÁMARA DE REPRESENTANTES,TERRITORIAL,NORTE DE SANTANDER,PARTIDO CENTRO DEMOCRÁTICO,JUAN FELIPE CORZO ALVAREZ,43758.0,43208.0,86716.0,,INGENIERO INDUSTRIAL - CONCEJAL DE CUCUTA - SECRETARIO DE GOBIERNO DE NORTE DE SANTANDER - REPRESENTANTE A LA CAMARA,CUCUTA - CONCEJAL - 4861 - 2016,URIBISMO,CENTRO DEMOCRATICO,NO TENIA FORMULA DEFINIDA,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,DIEGO,Cámara,Centro Democrático,Juan Felipe Corzo Alvarez,NORTE DE SANTANDER,Cámara | TERRITORIAL | NORTE DE SANTANDER | PARTIDO CENTRO DEMOCRÁTICO,86716.0,86716.0,True,Voto individual reportado,True,assets/fotos/116_juan_felipe_corzo_alvarez.png,OK,OK,OK,116
CÁMARA DE REPRESENTANTES,TERRITORIAL,NORTE DE SANTANDER,PARTIDO CONSERVADOR COLOMBIANO,JOSE LUIS DUARTE CONTRERAS,86553.0,85308.0,154805.0,,ABOGADO - GESTION PUBLICA - ASPIRANTE A LA ALCALDIA DE CHINACOTA - SECRETARIO DE TRANSITO DE CUCUTA,CHINACOTA - ALCALDE - 2296 - 2019,,PARTIDO CONSERVADOR,LISTA PARTIDO CONSERVADOR,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,DIEGO,Cámara,Conservador,Jose Luis Duarte Contreras,NORTE DE SANTANDER,Cámara | TERRITORIAL | NORTE DE SANTANDER | PARTIDO CONSERVADOR COLOMBIANO,154805.0,154805.0,True,Voto individual reportado,True,assets/fotos/117_jose_luis_duarte_contreras.png,OK,OK,OK,117
CÁMARA DE REPRESENTANTES,TERRITORIAL,NORTE DE SANTANDER,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,DIANA CAROLINA RIVEROS PAEZ,77266.0,76391.0,94074.0,,ABOGADA - PROFESIONAL DE LA DEFENSORIA DEL PUEBLO,NO REGISTRA,,DIOGENES QUINTERO,NO TENIA FORMULA DEFINIDA,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,DIEGO,Cámara,Partido de la U,Diana Carolina Riveros Paez,NORTE DE SANTANDER,Cámara | TERRITORIAL | NORTE DE SANTANDER | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,94074.0,94074.0,True,Voto individual reportado,True,assets/fotos/118_diana_carolina_riveros_paez.png,OK,OK,OK,118
CÁMARA DE REPRESENTANTES,TERRITORIAL,NORTE DE SANTANDER,PARTIDO LIBERAL COLOMBIANO,LUIS ARIEL FRANCISCO RODRIGUEZ BELTRAN,54243.0,53675.0,91544.0,,ABOGADO - DEFENSORIA DEL PUEBLO - MAGISTRADO AUXILIAR - FISCAL DELEGADO ANTE JUECES ESPECIALIZADOS,NO REGISTRA,,SECTORES DE LA RAMA JUDICIAL,NO TENIA FORMULA DEFINIDA,INDEPENDIENTE,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,DIEGO,Cámara,Liberal,Luis Ariel Francisco Rodriguez Beltran,NORTE DE SANTANDER,Cámara | TERRITORIAL | NORTE DE SANTANDER | PARTIDO LIBERAL COLOMBIANO,91544.0,91544.0,True,Voto individual reportado,True,assets/fotos/119_luis_ariel_francisco_rodriguez_beltran.png,OK,OK,OK,119
CÁMARA DE REPRESENTANTES,TERRITORIAL,PUTUMAYO,PACTO HISTÓRICO,MIGUEL ANGEL RUBIO BRAVO,18836.0,18820.0,32541.0,,"Abogado, nacido en Algeciras Huila pero siempre ha vivido en Putumayo en donde ha ocupado cargos de Administración pública",Candidato a Gobernación 2025 (Atípica) con 8083 votos; Alcalde de Puerto Leguizamo 2012-2015 por MAIS con 2378 y de 1995-1997 concejal de Puerto Leguizamo por firmas (no hay registro de votación).,N/R,"Sindicatos, organizaciones sociales; Susana Muhammad,: el actual representante Andrés Cancimance y el exministro y exembajador Guillermo Rivera",Sandra Chindoy,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Cámara,PACTO HISTÓRICO,Miguel Angel Rubio Bravo,PUTUMAYO,Cámara | TERRITORIAL | PUTUMAYO | PACTO HISTÓRICO,32541.0,32541.0,True,Voto individual reportado,True,assets/fotos/120_miguel_angel_rubio_bravo.png,OK,OK,OK,120
CÁMARA DE REPRESENTANTES,TERRITORIAL,PUTUMAYO,PARTIDO CONSERVADOR COLOMBIANO,DIEGO FERNANDO ZAMBRANO PARDO,15007.0,14898.0,27686.0,,"Líder político regional, Vinculado a gestión pública territorial
Experiencia en administración local; fue representante legal de DIMA Carga Hidrocarburos en Puerto Asis",Concejal de Puerto Asis por PC en 2019 con 511 votos; Diputado 2023 por PC con 2265 votos.,N/R,cercano al gobernador Jhon Molina,Leonardo Gallego,DERECHA,No registra,ABELARDO DE LA ESPRIELLA,No nunció adherirse a ninguna campaña en primera vuelta,LUZ MA,Cámara,Conservador,Diego Fernando Zambrano Pardo,PUTUMAYO,Cámara | TERRITORIAL | PUTUMAYO | PARTIDO CONSERVADOR COLOMBIANO,27686.0,27686.0,True,Voto individual reportado,True,assets/fotos/121_diego_fernando_zambrano_pardo.png,OK,OK,OK,121
CÁMARA DE REPRESENTANTES,TERRITORIAL,QUINDIO,PACTO HISTÓRICO,MIGUEL ANGEL GRISALES SUAREZ,,,44668.0,,"Técnico mecánico industrial y Ebanista
En proceso de formación en Administración Pública",No registra,Familia Grisales,Cepeda,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Cámara,PACTO HISTÓRICO,Miguel Angel Grisales Suarez,QUINDIO,Cámara | TERRITORIAL | QUINDIO | PACTO HISTÓRICO,44668.0,44668.0,True,Lista cerrada / sin voto individual,True,assets/fotos/122_miguel_angel_grisales_suarez.png,Sin voto individual,OK,OK,122
CÁMARA DE REPRESENTANTES,TERRITORIAL,QUINDIO,PARTIDO CAMBIO RADICAL,JOHN EDGAR PEREZ ROJAS,,,50757.0,,Abogado con especialización y maestria en Derecho Público; ha sido asesor del despacho de la Alcaldia de Armenia 2019-2021,Por el PLC en Quimbaya ha sido Concejal 2004-2007 y 2008-2011; Alcalde 2012-2015 con 6.956 votos.,No registra,"Exgob. Sandra Paola Hurtado, Jose manuel Rios Exalcalde de Armenia y Abelardo de la Espriella",José Manuel Ríos Morales,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,LUZ MA,Cámara,Cambio Radical,John Edgar Perez Rojas,QUINDIO,Cámara | TERRITORIAL | QUINDIO | PARTIDO CAMBIO RADICAL,50757.0,50757.0,True,Lista cerrada / sin voto individual,True,assets/fotos/123_john_edgar_perez_rojas.png,Sin voto individual,OK,OK,123
CÁMARA DE REPRESENTANTES,TERRITORIAL,QUINDIO,PARTIDO CENTRO DEMOCRÁTICO,JESUS ARMANDO BEDOYA RODRIGUEZ,30712.0,30553.0,64054.0,,"Caficultor, creador de “Jesús Martín”, una de las marcas de café que en los últimos años se ha consolidado como referente del departamento.",No registra,Roberto Jaramillo,"Exgobernador Juan Miguel Galvis, Uribe y Paloma",N/R,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,No hay una fuente de su apoyo a segunda vuelta pero siempre está en oposición al gobierno actual,LUZ MA,Cámara,Centro Democrático,Jesus Armando Bedoya Rodriguez,QUINDIO,Cámara | TERRITORIAL | QUINDIO | PARTIDO CENTRO DEMOCRÁTICO,64054.0,64054.0,True,Voto individual reportado,True,assets/fotos/124_jesus_armando_bedoya_rodriguez.png,OK,OK,OK,124
CÁMARA DE REPRESENTANTES,TERRITORIAL,RISARALDA,PACTO HISTÓRICO,FERNANDO ARIAS CARDONA,,,74621.0,,"Abogado, líder político, especialista en Derecho público y magister en Derecho Constitucional, Videpresidente de la UP en Risaralda. Ha sido Secretario Gral en la Alcaldía de Pereira , Director del Inst de Cultura Dptal y Director de Paz y Reconciliación Dptal.",No registra,No registra,N/R,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Cámara,PACTO HISTÓRICO,Fernando Arias Cardona,RISARALDA,Cámara | TERRITORIAL | RISARALDA | PACTO HISTÓRICO,74621.0,74621.0,True,Lista cerrada / sin voto individual,True,assets/fotos/125_fernando_arias_cardona.png,Sin voto individual,OK,OK,125
CÁMARA DE REPRESENTANTES,TERRITORIAL,RISARALDA,PARTIDO CENTRO DEMOCRÁTICO,JOSE DURGUES ESPINOSA MARTINEZ,26894.0,26760.0,69543.0,,"Profesional en Ciencias Agropecuarias, Artista Plástico; Especialista en Gerencia Sociael y en Marketing Político y opinión pública.",Diputado por CD en 2023 con 13.038 votos,No registra,Uribe y Paloma,Carlos Felipe Mejia,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,LUZ MA,Cámara,Centro Democrático,Jose Durgues Espinosa Martinez,RISARALDA,Cámara | TERRITORIAL | RISARALDA | PARTIDO CENTRO DEMOCRÁTICO,69543.0,69543.0,True,Voto individual reportado,True,assets/fotos/126_jose_durgues_espinosa_martinez.png,OK,OK,OK,126
CÁMARA DE REPRESENTANTES,TERRITORIAL,RISARALDA,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,FRANYELA BERMUDEZ SERNA,27675.0,27407.0,70122.0,,"Profesional en negocios esp en proyectos. Lidera desde hace 10 años proyectos sociales con mujeres, niño, adultos mayores y animalitos.",No registra,No registra,"Alcalde Mauricio Salazar y MAría Irma Noreña, Dilian Fca Toro",María Irma Noreña,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,LUZ MA,Cámara,Partido de la U,Franyela Bermudez Serna,RISARALDA,Cámara | TERRITORIAL | RISARALDA | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,70122.0,70122.0,True,Voto individual reportado,True,assets/fotos/127_franyela_bermudez_serna.png,OK,OK,OK,127
CÁMARA DE REPRESENTANTES,TERRITORIAL,RISARALDA,PARTIDO LIBERAL COLOMBIANO,JOSE FREDY ARIAS HERRERA,21273.0,21155.0,61799.0,,"Líder político regional, Abogado especialista en Alta Gerencia; su actividad principal es la gestión política territorial. Laboró en la Contraloría General de la Nación y su último cargo fue el de Gerente de Hospitral de IV Nivel en Risaralda",Candidato a la Cámara por PLC en 2018 con 5342 votos,No registra,Diego patiño Amariles,Diego Patiño Amariles,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,En medio manifiesta no apoyar a cepeda,LUZ MA,Cámara,Liberal,Jose Fredy Arias Herrera,RISARALDA,Cámara | TERRITORIAL | RISARALDA | PARTIDO LIBERAL COLOMBIANO,61799.0,61799.0,True,Voto individual reportado,True,assets/fotos/128_jose_fredy_arias_herrera.png,OK,OK,OK,128
